SPEED,MAF,ENGINE_RPM,THROTTLE_POS,INTAKE_MANIFOLD_PRESSURE,ENGINE_LOAD,FUEL_RATE,FUEL_CONSUMPTION
36.0,6.03,2323.0,25.9,53.0,20.0,1.800895968143355,5.002488800398208
16.0,4.54,835.0,20.0,30.0,50.6,1.355898456943753,8.474365355898456
64.0,5.27,1837.0,15.0,30.0,19.6,1.5739173718267796,2.459245893479343
31.0,4.95,1108.0,20.0,30.0,40.4,1.47834743653559,4.768862698501903
38.0,4.4,905.0,20.8,35.0,17.3,1.3140866102538578,3.458122658562784
29.0,2.87,1348.0,19.0,30.0,25.5,0.8571428571428572,2.9556650246305423
34.0,5.64,1443.0,26.0,36.0,30.2,1.6844201095072178,4.954176792668288
71.0,13.05,2426.0,30.6,24.0,36.9,3.897461423593828,5.48938228675187
36.0,6.25,1684.0,26.3,65.0,17.3,1.866600298656048,5.185000829600133
30.0,3.46,1448.0,23.0,45.0,16.5,1.033349925335988,3.44449975111996
24.0,4.39,856.0,21.2,57.0,34.1,1.311100049776008,5.4629168740667
47.0,22.29,1295.0,39.2,87.0,100.0,6.657043305126929,14.163921925801976
102.0,7.67,2596.0,21.0,30.0,30.2,2.290691886510702,2.2457763593242177
53.0,5.08,2024.0,14.0,30.0,32.9,1.5171727227476357,2.8625900429200675
123.0,37.39,3040.0,33.0,30.0,85.9,11.16674962667994,9.078658233073122
92.0,27.94,2743.0,29.0,30.0,75.3,8.344449975111996,9.070054320773908
105.0,18.35,2659.0,25.0,30.0,50.6,5.480338476854157,5.219369977956339
68.0,16.69,2167.0,32.2,47.0,52.5,4.984569437531111,7.330249172839869
63.0,5.89,1786.0,20.0,30.0,33.7,1.7590841214534596,2.7921970181800946
65.0,27.04,2197.0,30.0,30.0,87.8,8.075659532105526,12.424091587854656
32.0,5.56,2337.0,26.0,25.0,16.1,1.66052762568442,5.189148830263813
35.0,2.71,1237.0,18.0,30.0,26.3,0.8093578894972624,2.3124511128493213
40.0,3.54,1290.0,23.0,31.0,18.0,1.0572424091587855,2.643106022896964
7.0,6.29,1226.0,20.0,30.0,48.2,1.8785465405674464,26.836379150963523
64.0,34.12,2084.0,39.6,86.0,100.0,10.190144350423097,15.922100547536086
52.0,9.78,1386.0,29.0,45.0,36.9,2.920856147336984,5.6170310525711225
58.0,10.44,1892.0,29.0,33.0,36.5,3.1179691388750626,5.3758088601294185
63.0,12.56,1721.0,30.2,43.0,49.4,3.7511199601791936,5.954158666951101
68.0,2.78,1544.0,19.0,30.0,32.2,0.8302638128422101,1.2209761953561913
49.0,23.11,1494.0,36.1,80.0,100.0,6.901941264310603,14.085594416960417
24.0,4.59,1965.0,22.4,43.0,23.1,1.3708312593330014,5.711796913887506
13.0,3.45,1440.0,23.0,35.0,16.9,1.0303633648581385,7.925872037370296
33.0,26.56,1906.0,36.1,29.0,79.6,7.93230462916874,24.03728675505679
31.0,2.42,1051.0,18.0,30.0,28.6,0.7227476356396217,2.331443985934264
48.0,9.34,1625.0,27.8,18.0,38.4,2.789447486311598,5.811348929815829
34.0,11.88,2001.0,29.8,20.0,40.0,3.548033847685416,10.435393669662988
50.0,13.73,1510.0,31.0,52.0,62.0,4.100547536087606,8.201095072175212
45.0,22.62,2128.0,27.0,30.0,78.8,6.755599800895968,15.01244400199104
22.0,3.55,1456.0,23.0,37.0,16.9,1.0602289696366352,4.819222589257432
36.0,5.15,1599.0,26.0,27.0,22.0,1.5380786460925833,4.272440683590509
29.0,17.82,1671.0,27.0,30.0,63.1,5.322050771528123,18.351899212165943
68.0,15.04,2201.0,33.0,41.0,45.1,4.491786958685913,6.605569056891049
47.0,14.8,1576.0,31.4,52.0,62.0,4.420109507217521,9.40448831322877
46.0,15.25,1477.0,31.8,38.0,62.7,4.554504728720757,9.901097236349472
44.0,16.61,1645.0,24.0,30.0,87.1,4.960676953708313,11.274265803882528
41.0,29.65,2108.0,36.9,19.0,93.7,8.855151816824291,21.59793126054705
29.0,3.74,1242.0,24.0,82.0,32.2,1.116973618715779,3.851633167985445
14.0,4.3,990.0,25.0,64.0,29.8,1.2842210054753609,9.173007181966865
28.0,4.67,1404.0,23.1,20.0,20.4,1.394723743155799,4.9811562255564255
84.0,19.65,2093.0,26.0,30.0,72.9,5.868591338974614,6.986418260684064
41.0,12.23,1515.0,22.0,30.0,63.9,3.6525634644101546,8.908691376610133
55.0,3.17,1932.0,19.0,30.0,27.1,0.9467396714783476,1.721344857233359
27.0,7.11,2141.0,29.0,35.0,23.1,2.12344449975112,7.864609258337482
55.0,12.5,1762.0,30.2,45.0,44.7,3.733200597312096,6.787637449658355
50.0,14.75,1293.0,31.8,70.0,78.4,4.405176704828273,8.810353409656546
48.0,8.37,1541.0,25.9,52.0,39.2,2.4997511199601794,5.2078148332503735
38.0,7.91,2031.0,26.7,25.0,26.7,2.362369337979094,6.216761415734458
59.0,5.22,2174.0,26.0,25.0,16.1,1.5589845694375313,2.642346727860222
36.0,12.53,1705.0,30.2,39.0,51.0,3.742160278745645,10.394889663182347
56.0,2.75,1296.0,21.0,30.0,26.7,0.821304131408661,1.4666145203726089
50.0,5.09,1362.0,20.0,30.0,38.0,1.5201592832254855,3.040318566450971
58.0,45.44,2468.0,44.3,91.0,100.0,13.57093081134893,23.39815657129126
22.0,3.94,1264.0,20.4,64.0,21.2,1.1767048282727726,5.3486583103307845
50.0,19.86,2272.0,33.3,46.0,59.6,5.931309109009457,11.862618218018914
27.0,12.15,1894.0,32.0,33.0,44.3,3.628670980587357,13.439522150323546
40.0,2.6,1079.0,18.0,30.0,28.2,0.7765057242409159,1.94126431060229
1.0,4.42,1005.0,25.0,60.0,31.0,1.3200597312095572,132.00597312095573
15.0,2.11,1151.0,12.0,30.0,16.1,0.6301642608262819,4.201095072175212
66.0,13.19,2212.0,30.6,38.0,39.2,3.939273270283723,5.968595864066248
52.0,9.86,1402.0,28.2,44.0,47.8,2.944748631159781,5.662978136845734
45.0,7.02,1457.0,29.0,49.0,32.9,2.096565455450473,4.659034345445495
92.0,27.22,2735.0,28.0,30.0,73.3,8.12941762070682,8.836323500768282
39.0,23.06,2096.0,28.0,30.0,82.7,6.887008461921354,17.6589960562086
24.0,5.98,1343.0,21.0,30.0,56.1,1.7859631657541066,7.441513190642111
86.0,27.78,2245.0,30.0,30.0,89.0,8.296665007466402,9.647284892402793
64.0,39.21,2147.0,45.5,66.0,100.0,11.710303633648582,18.29734942757591
92.0,7.6,2646.0,21.0,30.0,31.0,2.2697859631657544,2.4671586556149503
52.0,25.28,2238.0,28.0,30.0,80.0,7.550024888003982,14.519278630776888
20.0,1.97,983.0,12.0,30.0,18.4,0.5883524141363863,2.941762070681931
25.0,2.48,1092.0,18.0,30.0,28.2,0.7406669985067198,2.962667994026879
37.0,5.45,1827.0,26.0,35.0,19.6,1.6276754604280737,4.399122866021821
72.0,17.63,2087.0,22.0,30.0,67.5,5.2653061224489806,7.312925170068028
52.0,4.22,1643.0,24.0,27.0,16.9,1.2603285216525637,2.4237086954856992
45.0,11.8,1436.0,29.8,47.0,55.7,3.5241413638626184,7.831425253028041
42.0,2.59,1259.0,19.0,30.0,25.9,0.7735191637630663,1.8417122946739677
38.0,4.14,1601.0,21.6,21.0,17.6,1.236436037829766,3.2537790469204366
45.0,9.44,1471.0,27.8,25.0,42.7,2.8193130910900948,6.265140202422432
29.0,8.03,924.0,27.5,62.0,45.1,2.39820806371329,8.26968297832169
3.0,3.97,1011.0,25.0,61.0,28.6,1.1856645097063216,39.52215032354405
44.0,3.71,1525.0,23.0,27.0,16.5,1.1080139372822302,2.5182134938232505
27.0,4.5,1755.0,22.0,28.0,18.4,1.3439522150323544,4.977600796416128
13.0,2.87,877.0,20.0,30.0,36.1,0.8571428571428572,6.593406593406594
95.0,27.75,2378.0,29.0,30.0,83.1,8.287705326032853,8.723900343192478
92.0,2.37,2121.0,18.0,30.0,19.6,0.7078148332503733,0.7693639491851884
78.0,20.81,2065.0,28.0,30.0,75.3,6.215032354405176,7.967990197955355
34.0,9.76,1942.0,28.2,18.0,34.1,2.9148830263812844,8.57318537170966
7.0,3.41,812.0,19.6,38.0,34.1,1.0184171229467398,14.548816042096282
45.0,16.95,1778.0,25.0,30.0,74.5,5.062220009955202,11.249377799900447
4.0,4.12,1003.0,24.0,73.0,29.0,1.2304629168740666,30.761572921851663
57.0,12.63,1900.0,30.2,38.0,44.7,3.7720258835241416,6.6175892693406
37.0,10.96,1604.0,32.0,41.0,47.1,3.273270283723245,8.846676442495257
108.0,20.98,2777.0,25.0,30.0,56.1,6.265803882528622,5.801670261600576
53.0,17.07,1784.0,32.2,53.0,66.7,5.098058735689397,9.61897874658377
3.0,2.46,704.0,18.0,30.0,35.3,0.7346938775510204,24.48979591836735
77.0,15.76,1895.0,24.0,30.0,71.4,4.70681931309109,6.112752354663754
44.0,41.9,2803.0,39.2,68.0,97.6,12.513688402190144,28.44020091406851
108.0,10.31,3335.0,22.0,30.0,56.5,3.079143852663017,2.8510591228361264
37.0,3.98,824.0,20.0,32.0,34.9,1.1886510701841713,3.21257045995722
102.0,20.68,2730.0,25.0,30.0,57.6,6.176207068193131,6.055104968816795
63.0,9.5,2010.0,31.0,47.0,32.2,2.837232453957193,4.50354357770983
43.0,15.28,1898.0,24.0,30.0,70.6,4.563464410154306,10.612707930591409
37.0,8.01,1705.0,26.7,57.0,31.4,2.392234942757591,6.465499845290785
73.0,14.15,2044.0,31.0,30.0,47.5,4.225983076157292,5.789017912544236
23.0,4.44,1774.0,21.6,20.0,28.2,1.3260328521652565,5.765360226805463
63.0,13.39,1650.0,30.6,19.0,54.5,3.999004479840717,6.347626158477329
52.0,18.96,1760.0,26.0,30.0,72.5,5.6625186660029865,10.889458973082666
28.0,15.95,1270.0,21.0,30.0,50.2,4.763563962170234,17.012728436322263
29.0,16.05,1271.0,48.0,30.0,92.9,4.793429566948731,16.529067472237006
22.0,21.65,880.0,26.0,30.0,31.0,6.46590343454455,29.390470157020683
44.0,4.43,1662.0,22.0,21.0,18.0,1.3230462916874066,3.006923390198652
55.0,15.58,1766.0,31.8,59.0,61.6,4.653061224489796,8.460111317254174
9.0,4.7,1080.0,25.0,37.0,30.6,1.403683424589348,15.5964824954372
44.0,19.07,1240.0,26.0,30.0,30.2,5.695370831259334,12.944024616498488
55.0,14.02,1754.0,31.0,46.0,54.5,4.187157789945246,7.613014163536811
21.0,2.28,1163.0,18.0,30.0,28.2,0.6809357889497263,3.2425513759510776
27.0,2.68,1299.0,19.0,30.0,37.6,0.8003982080637133,2.9644378076433826
29.0,19.25,1980.0,33.3,61.0,54.5,5.749128919860628,19.824582482278025
66.0,36.31,2591.0,38.0,30.0,95.7,10.844201095072176,16.43060771980633
59.0,27.45,2864.0,35.3,38.0,64.7,8.198108511697363,13.895099172368411
72.0,2.28,1529.0,18.0,30.0,22.7,0.6809357889497263,0.9457441513190644
31.0,8.67,2069.0,30.0,27.0,28.2,2.58934793429567,8.352735271921516
138.0,40.23,3636.0,31.0,30.0,82.0,12.01493280238925,8.706473045209602
6.0,4.31,801.0,20.8,61.0,40.4,1.2872075659532105,21.453459432553508
1.0,2.41,783.0,13.0,30.0,27.1,0.7197610751617721,71.97610751617721
40.0,4.33,899.0,20.4,32.0,39.6,1.29318068690891,3.232951717272275
38.0,6.76,2428.0,25.5,21.0,18.0,2.018914883026381,5.312933902701004
30.0,10.2,1150.0,22.0,30.0,42.0,3.04629168740667,10.1543056246889
138.0,42.54,3517.0,33.0,30.0,88.2,12.704828272772524,9.206397299110526
44.0,4.69,1903.0,24.0,35.0,16.9,1.4006968641114983,3.183401963889769
16.0,4.44,764.0,20.8,65.0,42.4,1.3260328521652565,8.287705326032853
56.0,3.44,1824.0,13.0,30.0,16.1,1.0273768043802889,1.8346014363933727
39.0,19.54,1945.0,26.0,30.0,69.8,5.8357391737182684,14.96343377876479
61.0,9.26,2208.0,30.0,25.0,28.2,2.7655550024888003,4.533696725391476
79.0,4.39,2640.0,20.0,30.0,27.1,1.311100049776008,1.659620316172162
8.0,2.55,834.0,13.0,30.0,24.7,0.7615729218516675,9.519661523145844
47.0,4.67,1495.0,20.0,30.0,32.5,1.394723743155799,2.967497325863402
52.0,9.73,1629.0,28.2,19.0,41.2,2.9059233449477357,5.588314124899491
75.0,15.64,1921.0,24.0,30.0,67.1,4.670980587356895,6.22797411647586
45.0,4.22,1731.0,21.2,29.0,18.8,1.2603285216525637,2.8007300481168085
50.0,36.7,3169.0,29.0,30.0,89.0,10.960676953708314,21.921353907416627
50.0,2.57,1296.0,18.0,30.0,25.1,0.7675460428073669,1.535092085614734
32.0,10.25,1573.0,29.0,86.0,44.7,3.061224489795918,9.566326530612244
121.0,40.23,3043.0,36.0,30.0,91.8,12.01493280238925,9.929696530900204
45.0,8.65,1553.0,27.1,20.0,38.0,2.58337481333997,5.7408329185332665
3.0,2.18,732.0,18.0,30.0,31.4,0.6510701841712296,21.70233947237432
14.0,4.92,768.0,25.1,50.0,44.7,1.469387755102041,10.495626822157435
108.0,20.54,2687.0,26.0,30.0,59.6,6.134395221503236,5.679995575465959
112.0,32.82,2787.0,32.0,30.0,85.5,9.80189148830264,8.751688828841642
9.0,3.81,1269.0,24.0,35.0,20.4,1.1378795420607268,12.643106022896966
38.0,15.94,1359.0,35.0,30.0,93.3,4.760577401692385,12.52783526761154
28.0,3.83,1094.0,20.4,39.0,24.3,1.143852663016426,4.085188082201522
58.0,11.73,1776.0,22.0,30.0,48.6,3.503235440517671,6.040061104340812
117.0,22.65,2906.0,26.0,30.0,62.7,6.764559482329518,5.78167477122181
39.0,13.8,1943.0,31.0,35.0,48.2,4.121453459432554,10.567829383160394
50.0,36.0,2525.0,38.0,30.0,96.5,10.751617720258835,21.50323544051767
55.0,22.67,2368.0,26.0,30.0,75.3,6.770532603285217,12.310059278700397
94.0,10.73,2457.0,22.0,30.0,41.2,3.204579392732703,3.409127013545429
15.0,2.27,813.0,12.0,30.0,29.8,0.6779492284718766,4.519661523145844
59.0,14.95,1590.0,31.4,38.0,63.9,4.464907914385266,7.567640532856383
29.0,11.79,1663.0,33.0,27.0,50.2,3.5211548033847686,12.141913115119891
123.0,30.62,3202.0,28.0,30.0,69.8,9.144848183175707,7.434835921281064
24.0,11.27,932.0,33.0,30.0,97.6,3.365853658536585,14.024390243902438
39.0,12.81,1895.0,22.0,30.0,62.0,3.825783972125436,9.809702492629322
96.0,5.81,2306.0,20.0,30.0,18.8,1.735191637630662,1.8074912891986064
22.0,15.45,1879.0,23.0,30.0,74.5,4.614235938277751,20.97379971944432
40.0,5.92,2203.0,23.9,20.0,17.6,1.7680438028870085,4.420109507217521
37.0,3.47,1299.0,22.0,32.0,19.6,1.0363364858138375,2.8009094211184804
42.0,23.03,1776.0,34.9,51.0,87.8,6.878048780487805,16.376306620209057
13.0,4.35,776.0,20.8,23.0,41.2,1.2991538078646092,9.993490829727763
46.0,4.93,1996.0,26.0,70.0,17.3,1.4723743155798907,3.200813729521502
58.0,4.89,1585.0,20.0,30.0,32.5,1.4604280736684918,2.5179794373594686
1.0,4.42,1024.0,25.0,59.0,31.0,1.3200597312095572,132.00597312095573
46.0,30.78,1832.0,38.8,63.0,100.0,9.192633150821305,19.983985110481097
67.0,5.85,1846.0,20.0,30.0,32.9,1.747137879542061,2.607668476928449
22.0,2.52,739.0,13.0,30.0,31.0,0.7526132404181186,3.4209692746278115
48.0,8.05,1335.0,17.0,30.0,44.7,2.40418118466899,5.008710801393729
38.0,21.46,2092.0,26.0,30.0,77.3,6.409158785465406,16.866207330172124
19.0,10.12,1088.0,30.2,19.0,70.2,3.0223992035838725,15.9073642293888
102.0,22.35,2374.0,26.0,30.0,80.0,6.674962667994028,6.544081047052969
24.0,3.49,1594.0,21.2,21.0,23.1,1.0423096067695372,4.342956694873071
39.0,15.54,1450.0,24.0,30.0,36.5,4.641114982578397,11.900294827124096
42.0,13.64,1933.0,23.0,30.0,62.4,4.073668491786959,9.699210694730857
62.0,8.51,2034.0,30.0,47.0,28.2,2.5415629666500745,4.09929510750012
25.0,10.02,1170.0,30.2,79.0,56.9,2.992533598805376,11.970134395221503
24.0,6.79,1270.0,29.0,68.0,36.9,2.0278745644599305,8.449477351916377
7.0,5.56,1311.0,24.0,58.0,33.7,1.66052762568442,23.721823224063147
40.0,7.17,2462.0,25.9,28.0,19.6,2.141363862618218,5.353409656545545
26.0,4.61,1046.0,25.0,31.0,29.8,1.376804380288701,5.295401462648849
42.0,8.27,2853.0,26.7,21.0,24.3,2.4698855151816828,5.880679798051626
42.0,4.23,784.0,20.4,39.0,38.0,1.2633150821304135,3.007893052691461
48.0,4.08,1663.0,21.6,33.0,15.7,1.218516674962668,2.5385764061722256
47.0,2.77,1591.0,13.0,30.0,13.7,0.8272772523643604,1.7601643667326818
6.0,2.38,849.0,12.0,30.0,25.1,0.710801393728223,11.846689895470384
30.0,4.81,825.0,22.0,31.0,34.1,1.4365355898456944,4.788451966152315
36.0,27.92,2656.0,35.7,37.0,67.5,8.338476854156298,23.162435705989715
42.0,19.23,1991.0,25.0,30.0,78.0,5.743155798904929,13.674180473583164
67.0,4.88,2158.0,15.0,30.0,19.2,1.4574415131906422,2.175285840583048
52.0,4.27,1733.0,22.0,69.0,25.5,1.2752613240418116,2.45242562315733
45.0,24.66,1871.0,35.3,74.0,88.6,7.364858138377302,16.366351418616226
43.0,2.53,996.0,18.0,30.0,31.0,0.7555998008959681,1.757208839292949
58.0,2.93,1556.0,18.0,30.0,30.6,0.8750622200099551,1.5087279655344057
11.0,4.89,1112.0,26.0,46.0,32.2,1.4604280736684918,13.276618851531744
42.0,17.59,1788.0,32.5,59.0,67.1,5.253359880537581,12.50799971556567
16.0,3.59,1198.0,19.2,32.0,19.2,1.072175211548034,6.701095072175212
47.0,7.98,1614.0,26.3,28.0,32.5,2.383275261324042,5.0707984283490255
46.0,25.82,2673.0,84.0,79.0,59.2,7.711299153807865,16.763693812625792
52.0,35.75,2849.0,33.0,30.0,87.5,10.676953708312595,20.53260328521653
67.0,9.48,1749.0,22.0,30.0,53.3,2.831259333001493,4.225760198509692
54.0,3.88,1575.0,13.0,30.0,27.1,1.1587854654056746,2.1458990100105084
77.0,2.17,1489.0,24.0,30.0,22.0,0.6480836236933798,0.8416670437576361
52.0,2.62,1258.0,18.0,30.0,26.7,0.7824788451966154,1.5047670099934911
33.0,2.23,1071.0,18.0,30.0,26.7,0.6660029865604778,2.0181908683650844
53.0,7.61,2113.0,29.0,50.0,23.9,2.272772523643604,4.288250044610574
42.0,10.13,2031.0,28.6,48.0,34.5,3.0253857640617228,7.2032994382421975
41.0,15.3,1637.0,25.0,30.0,82.7,4.5694375311100055,11.144969588073184
33.0,9.38,1459.0,18.0,30.0,40.0,2.8013937282229966,8.48907190370605
31.0,18.82,2308.0,25.0,30.0,66.3,5.6207068193130905,18.13131232036481
61.0,13.24,1824.0,33.0,64.0,48.6,3.954206072672972,6.482305037168806
51.0,3.86,1639.0,23.0,45.0,16.1,1.1528123444499752,2.260416361666618
9.0,3.77,764.0,14.0,30.0,38.0,1.125933300149328,12.510370001659204
61.0,13.05,2021.0,30.6,37.0,43.5,3.897461423593828,6.389281022284964
61.0,19.77,1904.0,26.0,30.0,82.0,5.904430064708811,9.679393548702969
29.0,15.6,2420.0,34.0,62.0,43.9,4.659034345445495,16.065635673949984
47.0,17.59,2059.0,32.5,30.0,57.6,5.253359880537581,11.1773614479523
42.0,25.92,1504.0,37.6,79.0,100.0,7.741164758586361,18.431344663300862
54.0,30.93,2475.0,36.1,53.0,83.9,9.23743155798905,17.10635473701676
87.0,2.26,2010.0,18.0,30.0,22.7,0.6749626679940269,0.7758191586138241
64.0,6.94,2214.0,24.3,59.0,52.9,2.0726729716276755,3.238551518168243
30.0,35.67,2287.0,38.8,65.0,100.0,10.653061224489797,35.51020408163266
26.0,5.77,2564.0,26.0,34.0,16.5,1.7232453957192633,6.62786690661255
19.0,3.91,1118.0,21.6,54.0,18.8,1.1677451468392237,6.146027088627493
117.0,34.15,2968.0,31.0,30.0,82.4,10.199104031856647,8.71718293321081
5.0,4.0,1005.0,24.0,50.0,28.6,1.1946241911398707,23.892483822797413
86.0,6.78,2332.0,20.0,30.0,29.4,2.0248880039820807,2.3545209348628844
75.0,11.84,1977.0,22.0,30.0,57.6,3.536087605774017,4.7147834743653565
53.0,3.93,1464.0,21.6,20.0,18.0,1.173718267794923,2.214562769424383
13.0,12.44,1176.0,30.6,21.0,77.3,3.715281234444998,28.57908641880768
21.0,13.15,1642.0,23.0,30.0,60.8,3.927327028372325,18.70155727796345
42.0,13.49,1703.0,30.2,35.0,56.1,4.028870084619213,9.592547820521936
31.0,2.63,1195.0,13.0,30.0,14.9,0.7854654056744649,2.533759373143435
40.0,12.79,1566.0,23.0,30.0,58.8,3.819810851169736,9.54952712792434
80.0,25.41,2164.0,55.0,30.0,90.2,7.588850174216028,9.486062717770036
45.0,3.6,1279.0,20.4,21.0,20.0,1.0751617720258837,2.389248382279741
44.0,10.37,1771.0,22.0,30.0,57.6,3.0970632155301145,7.038780035295715
39.0,13.26,1780.0,31.0,73.0,55.7,3.960179193628671,10.1543056246889
3.0,4.36,1153.0,24.0,40.0,26.7,1.3021403683424593,43.40467894474864
75.0,4.5,2396.0,14.0,30.0,14.1,1.3439522150323544,1.791936286709806
21.0,4.58,764.0,23.5,79.0,42.0,1.3678446988551518,6.513546185024532
98.0,17.93,2446.0,25.0,30.0,63.1,5.354902936784471,5.464186670188235
32.0,8.07,1459.0,27.1,41.0,38.8,2.410154305624689,7.531732205077153
27.0,5.15,1847.0,22.7,58.0,20.4,1.5380786460925833,5.696587578120679
26.0,11.15,1483.0,29.4,20.0,50.6,3.33001493280239,12.807749741547651
17.0,4.73,819.0,21.2,73.0,47.1,1.4126431060228972,8.309665329546455
44.0,3.98,1545.0,22.0,21.0,17.6,1.1886510701841713,2.701479704964026
18.0,8.33,830.0,19.0,30.0,86.3,2.4878048780487805,13.821138211382117
138.0,45.51,3543.0,35.0,30.0,91.4,13.591836734693878,9.849157054125998
10.0,2.45,845.0,18.0,30.0,37.3,0.7317073170731707,7.317073170731707
20.0,3.52,858.0,19.6,30.0,28.2,1.051269288203086,5.25634644101543
32.0,11.17,1612.0,22.0,30.0,60.4,3.3359880537580886,10.424962667994029
19.0,3.47,1303.0,18.8,31.0,17.3,1.0363364858138375,5.454402556914936
41.0,5.36,1799.0,25.9,31.0,23.9,1.6007964161274266,3.9043815027498208
45.0,4.79,1783.0,23.1,22.0,27.8,1.430562468889995,3.179027708644433
26.0,4.41,1679.0,21.6,29.0,20.4,1.3170731707317074,5.065666041275797
12.0,2.62,764.0,19.0,30.0,38.0,0.7824788451966154,6.520657043305128
54.0,11.64,1918.0,29.0,18.0,41.2,3.476356396217024,6.437697030031525
36.0,3.66,1195.0,23.0,73.0,22.4,1.0930811348929816,3.036336485813838
47.0,4.36,1807.0,24.0,26.0,16.1,1.3021403683424593,2.7705114220052325
28.0,15.88,1733.0,31.8,50.0,61.2,4.742658038825287,16.938064424376023
51.0,6.06,1448.0,20.0,30.0,43.1,1.809855649576904,3.548736567797851
69.0,12.53,1963.0,22.0,30.0,55.3,3.742160278745645,5.423420693834268
7.0,2.35,730.0,18.0,30.0,38.8,0.701841712294674,10.0263101756382
9.0,3.87,808.0,20.0,38.0,27.5,1.1557989049278248,12.842210054753608
12.0,8.05,1160.0,17.0,30.0,58.4,2.40418118466899,20.03484320557492
40.0,8.95,1426.0,27.5,21.0,43.9,2.6729716276754605,6.682429069188651
31.0,4.1,1550.0,22.0,20.0,17.6,1.2244897959183674,3.949967083607637
46.0,4.0,1457.0,21.2,33.0,19.6,1.1946241911398707,2.597009111173632
2.0,5.81,804.0,23.5,44.0,51.4,1.735191637630662,86.7595818815331
81.0,24.23,2132.0,29.0,30.0,88.2,7.236436037829766,8.933871651641686
61.0,4.05,810.0,20.0,30.0,36.5,1.209556993529119,1.982880317260851
29.0,2.61,1288.0,13.0,30.0,36.9,0.7794922847187656,2.687904430064709
98.0,31.06,2536.0,30.0,30.0,84.7,9.276256844201097,9.465568208368463
8.0,5.04,772.0,20.0,30.0,53.7,1.5052264808362372,18.815331010452965
39.0,5.59,1328.0,21.6,26.0,34.9,1.6694873071179692,4.28073668491787
49.0,6.96,1385.0,25.1,23.0,36.1,2.0786460925833747,4.242134882823214
92.0,18.53,2399.0,25.0,30.0,55.7,5.534096565455451,6.015322353755925
63.0,13.08,1662.0,30.2,38.0,56.5,3.906421105027377,6.200668420678376
49.0,17.06,2149.0,35.0,52.0,53.3,5.095072175211548,10.398106480023566
51.0,14.98,1780.0,31.4,20.0,58.0,4.473867595818816,8.772289403566305
49.0,9.96,2480.0,31.0,42.0,23.9,2.974614235938278,6.0706412978332205
90.0,31.05,2578.0,58.0,30.0,90.6,9.273270283723246,10.303633648581384
20.0,13.25,2173.0,33.0,57.0,41.2,3.9571926331508216,19.785963165754108
25.0,4.27,784.0,20.8,70.0,38.4,1.2752613240418116,5.101045296167246
64.0,5.86,2155.0,23.9,18.0,18.4,1.7501244400199103,2.73456943753111
102.0,29.14,2610.0,29.0,30.0,78.0,8.702837232453957,8.532193365150938
63.0,12.82,1747.0,30.6,46.0,29.4,3.8287705326032855,6.077413543814739
51.0,12.64,1449.0,22.0,30.0,53.3,3.775012444001991,7.401985184317629
25.0,4.21,799.0,20.4,32.0,37.3,1.257341961174714,5.029367844698856
55.0,37.93,2320.0,40.0,83.0,100.0,11.328023892483822,20.596407077243317
41.0,16.59,1324.0,32.5,84.0,89.8,4.954703832752614,12.084643494518572
13.0,5.0,820.0,25.9,47.0,42.7,1.4932802389248383,11.486771068652605
46.0,12.34,2377.0,32.0,57.0,34.9,3.6854156296665006,8.011773107970653
45.0,10.04,1809.0,21.0,30.0,55.7,2.9985067197610755,6.663348266135724
118.0,25.21,3083.0,27.0,30.0,59.6,7.529118964659035,6.380609292083928
30.0,11.28,1310.0,30.2,68.0,54.1,3.3688402190144355,11.229467396714783
62.0,41.45,3111.0,37.0,30.0,91.8,12.37929318068691,19.966601904333725
9.0,2.8,1118.0,12.0,30.0,24.7,0.8362369337979095,9.29152148664344
57.0,42.42,2724.0,40.0,51.0,100.0,12.66898954703833,22.22629745094444
24.0,8.88,2158.0,25.5,67.0,65.1,2.652065704330513,11.050273768043803
45.0,4.16,1594.0,21.6,20.0,17.6,1.2424091587854655,2.760909241745479
29.0,18.56,1430.0,34.1,23.0,85.5,5.543056246889,19.11398705823793
59.0,5.66,1726.0,26.7,34.0,18.0,1.6903932304629168,2.865073271971045
12.0,14.47,1583.0,31.4,50.0,60.8,4.321553011448482,36.01294176207068
4.0,4.18,790.0,20.4,35.0,38.8,1.2483822797411648,31.20955699352912
106.0,21.57,2769.0,26.0,30.0,60.8,6.442010950721753,6.077368821435615
74.0,5.42,1942.0,20.0,30.0,36.5,1.6187157789945248,2.1874537553980065
126.0,33.25,3280.0,29.0,30.0,75.7,9.930313588850174,7.881201260992202
62.0,12.61,1690.0,30.2,37.0,51.8,3.766052762568442,6.074278649303939
18.0,10.56,1566.0,28.6,56.0,48.6,3.1538078646092584,17.52115480338477
114.0,27.79,2957.0,28.0,30.0,68.6,8.29965156794425,7.280396112231799
57.0,20.03,2272.0,25.0,30.0,69.8,5.982080637132903,10.49487831075948
47.0,2.42,1153.0,18.0,30.0,26.7,0.7227476356396217,1.537760926892812
79.0,23.07,2193.0,27.0,30.0,86.3,6.889995022399204,8.721512686581272
34.0,3.88,1529.0,24.0,38.0,17.6,1.1587854654056746,3.408192545310808
37.0,17.78,2529.0,32.9,21.0,46.3,5.3101045296167255,14.351633863828988
95.0,34.43,2492.0,37.0,30.0,94.9,10.282727725236436,10.82392392130151
